pattern,lambda,velocities,N_clusters,A_clusters,time
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.017725971070242
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.045906364729836
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.07408675838943
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.102267152049025
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.13044754570862
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.158627939368214
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.186808333027809
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.214988726687404
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.243169120346998
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.271349514006593
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.299529907666187
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.327710301325782
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.355890694985376
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.384071088644971
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.412251482304566
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.44043187596416
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.468612269623755
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.496792663283347
sine,1,0.0,11,"[[212490, 121, 230, 109, 23953, 230, 437, 207, 23953, 109, 207, 98]]",9.524973056942942
sine,1,0.0,11,"[[212506, 119, 228, 109, 23953, 228, 433, 205, 23953, 109, 205, 96]]",9.553153450602537
sine,1,0.0,11,"[[212506, 119, 228, 109, 23953, 228, 433, 205, 23953, 109, 205, 96]]",9.581333844262131
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.609514237921726
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.63769463158132
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.665875025240915
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.69405541890051
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.722235812560104
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.750416206219699
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.778596599879293
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.806776993538888
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.834957387198482
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.863137780858077
sine,1,0.0,11,"[[212522, 117, 226, 109, 23953, 226, 429, 203, 23953, 109, 203, 94]]",9.891318174517671
sine,1,0.0,11,"[[212506, 117, 226, 109, 23961, 226, 429, 203, 23961, 109, 203, 94]]",9.919498568177266
sine,1,0.0,11,"[[212506, 117, 226, 109, 23961, 226, 429, 203, 23961, 109, 203, 94]]",9.94767896183686
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",9.975859355496455
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",10.00403974915605
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",10.032220142815644
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",10.060400536475239
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",10.088580930134833
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",10.116761323794428
sine,1,0.0,11,"[[212522, 117, 224, 107, 23961, 224, 425, 201, 23961, 107, 201, 94]]",10.144941717454023
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.173122111113617
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.201302504773212
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.229482898432805
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.2576632920924
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.285843685751994
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.314024079411588
sine,1,0.0,11,"[[212538, 117, 222, 105, 23961, 222, 421, 199, 23961, 105, 199, 94]]",10.342204473071183
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.370384866730777
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.398565260390372
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.426745654049967
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.454926047709561
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.483106441369156
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.51128683502875
sine,1,0.0,11,"[[212554, 115, 220, 105, 23961, 220, 417, 197, 23961, 105, 197, 92]]",10.539467228688345
sine,1,0.0,11,"[[212570, 113, 218, 105, 23961, 218, 413, 195, 23961, 105, 195, 90]]",10.56764762234794
sine,1,0.0,11,"[[212570, 113, 218, 105, 23961, 218, 413, 195, 23961, 105, 195, 90]]",10.595828016007534
sine,1,0.0,11,"[[212570, 113, 218, 105, 23961, 218, 413, 195, 23961, 105, 195, 90]]",10.624008409667129
sine,1,0.0,11,"[[212570, 113, 218, 105, 23961, 218, 413, 195, 23961, 105, 195, 90]]",10.652188803326723
sine,1,0.0,11,"[[212586, 113, 216, 103, 23961, 216, 409, 193, 23961, 103, 193, 90]]",10.680369196986318
sine,1,0.0,11,"[[212586, 113, 216, 103, 23961, 216, 409, 193, 23961, 103, 193, 90]]",10.708549590645912
sine,1,0.0,11,"[[212586, 113, 216, 103, 23961, 216, 409, 193, 23961, 103, 193, 90]]",10.736729984305507
sine,1,0.0,11,"[[212586, 113, 216, 103, 23961, 216, 409, 193, 23961, 103, 193, 90]]",10.764910377965101
sine,1,0.0,11,"[[212586, 113, 216, 103, 23961, 216, 409, 193, 23961, 103, 193, 90]]",10.793090771624696
sine,1,0.0,11,"[[212610, 110, 213, 103, 23961, 213, 403, 190, 23961, 103, 190, 87]]",10.82127116528429
sine,1,0.0,11,"[[212610, 110, 213, 103, 23961, 213, 403, 190, 23961, 103, 190, 87]]",10.849451558943885
sine,1,0.0,11,"[[212626, 110, 211, 101, 23961, 211, 399, 188, 23961, 101, 188, 87]]",10.87763195260348
sine,1,0.0,11,"[[212626, 110, 211, 101, 23961, 211, 399, 188, 23961, 101, 188, 87]]",10.905812346263074
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",10.933992739922669
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",10.962173133582263
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",10.990353527241856
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",11.01853392090145
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",11.046714314561045
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",11.07489470822064
sine,1,0.0,11,"[[212642, 110, 209, 99, 23961, 209, 395, 186, 23961, 99, 186, 87]]",11.103075101880234
sine,1,0.0,11,"[[212650, 110, 208, 98, 23961, 208, 393, 185, 23961, 98, 185, 87]]",11.131255495539829
sine,1,0.0,11,"[[212650, 110, 208, 98, 23961, 208, 393, 185, 23961, 98, 185, 87]]",11.159435889199424
sine,1,0.0,11,"[[212650, 110, 208, 98, 23961, 208, 393, 185, 23961, 98, 185, 87]]",11.187616282859018
sine,1,0.0,11,"[[212650, 110, 208, 98, 23961, 208, 393, 185, 23961, 98, 185, 87]]",11.215796676518613
sine,1,0.0,11,"[[212650, 110, 208, 98, 23961, 208, 393, 185, 23961, 98, 185, 87]]",11.243977070178207
sine,1,0.0,11,"[[212666, 108, 206, 98, 23961, 206, 389, 183, 23961, 98, 183, 85]]",11.272157463837802
sine,1,0.0,11,"[[212682, 106, 204, 98, 23961, 204, 385, 181, 23961, 98, 181, 83]]",11.300337857497396
sine,1,0.0,11,"[[212698, 106, 202, 96, 23961, 202, 381, 179, 23961, 96, 179, 83]]",11.328518251156991
sine,1,0.0,11,"[[212698, 106, 202, 96, 23961, 202, 381, 179, 23961, 96, 179, 83]]",11.356698644816586
sine,1,0.0,11,"[[212714, 104, 199, 95, 23961, 199, 377, 178, 23961, 95, 178, 83]]",11.38487903847618
sine,1,0.0,11,"[[212714, 104, 199, 95, 23961, 199, 377, 178, 23961, 95, 178, 83]]",11.413059432135775
sine,1,0.0,11,"[[212714, 104, 199, 95, 23961, 199, 377, 178, 23961, 95, 178, 83]]",11.44123982579537
sine,1,0.0,11,"[[212714, 104, 199, 95, 23961, 199, 377, 178, 23961, 95, 178, 83]]",11.469420219454964
sine,1,0.0,11,"[[212714, 104, 199, 95, 23961, 199, 377, 178, 23961, 95, 178, 83]]",11.497600613114558
sine,1,0.0,11,"[[212730, 104, 197, 93, 23961, 197, 373, 176, 23961, 93, 176, 83]]",11.525781006774153
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.553961400433748
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.582141794093342
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.610322187752937
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.638502581412531
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.666682975072126
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.69486336873172
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.723043762391315
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.751224156050908
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.779404549710502
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.807584943370097
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.835765337029692
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.863945730689286
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.89212612434888
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.920306518008475
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.94848691166807
sine,1,0.0,11,"[[212714, 104, 197, 93, 23969, 197, 373, 176, 23969, 93, 176, 83]]",11.976667305327664
sine,1,0.0,11,"[[212698, 104, 197, 93, 23977, 197, 373, 176, 23977, 93, 176, 83]]",12.004847698987259
sine,1,0.0,11,"[[212698, 104, 197, 93, 23977, 197, 373, 176, 23977, 93, 176, 83]]",12.033028092646854
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.061208486306448
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.089388879966043
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.117569273625637
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.145749667285232
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.173930060944826
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.202110454604421
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.230290848264016
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.25847124192361
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.286651635583205
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.3148320292428
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.343012422902394
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.371192816561988
sine,1,0.0,11,"[[212714, 102, 195, 93, 23977, 195, 369, 174, 23977, 93, 174, 81]]",12.399373210221583
sine,1,0.0,11,"[[212730, 100, 193, 93, 23977, 193, 365, 172, 23977, 93, 172, 79]]",12.427553603881178
sine,1,0.0,11,"[[212746, 100, 191, 91, 23977, 191, 361, 170, 23977, 91, 170, 79]]",12.455733997540772
sine,1,0.0,11,"[[212746, 100, 191, 91, 23977, 191, 361, 170, 23977, 91, 170, 79]]",12.483914391200367
sine,1,0.0,11,"[[212746, 100, 191, 91, 23977, 191, 361, 170, 23977, 91, 170, 79]]",12.51209478485996
sine,1,0.0,11,"[[212730, 100, 191, 91, 23985, 191, 361, 170, 23985, 91, 170, 79]]",12.540275178519554
sine,1,0.0,11,"[[212730, 100, 191, 91, 23985, 191, 361, 170, 23985, 91, 170, 79]]",12.568455572179149
sine,1,0.0,11,"[[212746, 100, 189, 89, 23985, 189, 357, 168, 23985, 89, 168, 79]]",12.596635965838743
sine,1,0.0,11,"[[212746, 100, 189, 89, 23985, 189, 357, 168, 23985, 89, 168, 79]]",12.624816359498338
sine,1,0.0,11,"[[212746, 100, 189, 89, 23985, 189, 357, 168, 23985, 89, 168, 79]]",12.652996753157932
sine,1,0.0,11,"[[212746, 100, 189, 89, 23985, 189, 357, 168, 23985, 89, 168, 79]]",12.681177146817527
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.709357540477122
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.737537934136716
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.76571832779631
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.793898721455905
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.8220791151155
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.850259508775094
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.878439902434689
sine,1,0.0,11,"[[212762, 98, 187, 89, 23985, 187, 353, 166, 23985, 89, 166, 77]]",12.906620296094284
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",12.934800689753878
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",12.962981083413473
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",12.991161477073067
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.019341870732662
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.047522264392256
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.075702658051851
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.103883051711446
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.13206344537104
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.160243839030635
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.18842423269023
sine,1,0.0,11,"[[212778, 98, 185, 87, 23985, 185, 349, 164, 23985, 87, 164, 77]]",13.216604626349824
sine,1,0.0,11,"[[212794, 96, 183, 87, 23985, 183, 345, 162, 23985, 87, 162, 75]]",13.244785020009418
sine,1,0.0,11,"[[212794, 96, 183, 87, 23985, 183, 345, 162, 23985, 87, 162, 75]]",13.272965413669011
sine,1,0.0,11,"[[212794, 96, 183, 87, 23985, 183, 345, 162, 23985, 87, 162, 75]]",13.301145807328606
sine,1,0.0,11,"[[212794, 96, 183, 87, 23985, 183, 345, 162, 23985, 87, 162, 75]]",13.3293262009882
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.357506594647795
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.38568698830739
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.413867381966984
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.442047775626579
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.470228169286173
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.498408562945768
sine,1,0.0,11,"[[212810, 96, 181, 85, 23985, 181, 341, 160, 23985, 85, 160, 75]]",13.526588956605362
sine,1,0.0,11,"[[212826, 94, 179, 85, 23985, 179, 337, 158, 23985, 85, 158, 73]]",13.554769350264957
sine,1,0.0,11,"[[212826, 94, 179, 85, 23985, 179, 337, 158, 23985, 85, 158, 73]]",13.582949743924551
sine,1,0.0,11,"[[212842, 94, 177, 83, 23985, 177, 333, 156, 23985, 83, 156, 73]]",13.611130137584146
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.63931053124374
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.667490924903335
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.69567131856293
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.723851712222524
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.752032105882119
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.780212499541713
sine,1,0.0,11,"[[212858, 92, 175, 83, 23985, 175, 329, 154, 23985, 83, 154, 71]]",13.808392893201308
sine,1,0.0,11,"[[212890, 90, 171, 81, 23985, 171, 321, 150, 23985, 81, 150, 69]]",13.836573286860903
sine,1,0.0,11,"[[212890, 90, 171, 81, 23985, 171, 321, 150, 23985, 81, 150, 69]]",13.864753680520497
sine,1,0.0,11,"[[212874, 90, 171, 81, 23993, 171, 321, 150, 23993, 81, 150, 69]]",13.892934074180092
sine,1,0.0,11,"[[212890, 90, 169, 79, 23993, 169, 317, 148, 23993, 79, 148, 69]]",13.921114467839686
sine,1,0.0,11,"[[212890, 90, 169, 79, 23993, 169, 317, 148, 23993, 79, 148, 69]]",13.94929486149928
sine,1,0.0,11,"[[212890, 90, 169, 79, 23993, 169, 317, 148, 23993, 79, 148, 69]]",13.977475255158875
sine,1,0.0,11,"[[212890, 90, 169, 79, 23993, 169, 317, 148, 23993, 79, 148, 69]]",14.00565564881847
sine,1,0.0,11,"[[212890, 90, 169, 79, 23993, 169, 317, 148, 23993, 79, 148, 69]]",14.033836042478063
sine,1,0.0,11,"[[212890, 90, 169, 79, 23993, 169, 317, 148, 23993, 79, 148, 69]]",14.062016436137657
sine,1,0.0,11,"[[212906, 88, 166, 78, 23993, 166, 313, 147, 23993, 78, 147, 69]]",14.090196829797252
sine,1,0.0,11,"[[212906, 88, 166, 78, 23993, 166, 313, 147, 23993, 78, 147, 69]]",14.118377223456847
sine,1,0.0,11,"[[212906, 88, 166, 78, 23993, 166, 313, 147, 23993, 78, 147, 69]]",14.146557617116441
sine,1,0.0,11,"[[212906, 88, 166, 78, 23993, 166, 313, 147, 23993, 78, 147, 69]]",14.174738010776036
sine,1,0.0,11,"[[212906, 88, 166, 78, 23993, 166, 313, 147, 23993, 78, 147, 69]]",14.20291840443563
sine,1,0.0,11,"[[212922, 86, 164, 78, 23993, 164, 309, 145, 23993, 78, 145, 67]]",14.231098798095225
sine,1,0.0,11,"[[212922, 86, 164, 78, 23993, 164, 309, 145, 23993, 78, 145, 67]]",14.25927919175482
sine,1,0.0,11,"[[212922, 86, 164, 78, 23993, 164, 309, 145, 23993, 78, 145, 67]]",14.287459585414414
sine,1,0.0,11,"[[212922, 86, 164, 78, 23993, 164, 309, 145, 23993, 78, 145, 67]]",14.315639979074009
sine,1,0.0,11,"[[212922, 86, 164, 78, 23993, 164, 309, 145, 23993, 78, 145, 67]]",14.343820372733603
sine,1,0.0,11,"[[212922, 86, 164, 78, 23993, 164, 309, 145, 23993, 78, 145, 67]]",14.372000766393198
sine,1,0.0,11,"[[212938, 86, 162, 76, 23993, 162, 305, 143, 23993, 76, 143, 67]]",14.400181160052792
sine,1,0.0,11,"[[212938, 86, 162, 76, 23993, 162, 305, 143, 23993, 76, 143, 67]]",14.428361553712387
sine,1,0.0,11,"[[212946, 85, 161, 76, 23993, 161, 303, 142, 23993, 76, 142, 66]]",14.456541947371981
sine,1,0.0,11,"[[212946, 85, 161, 76, 23993, 161, 303, 142, 23993, 76, 142, 66]]",14.484722341031576
sine,1,0.0,11,"[[212946, 85, 161, 76, 23993, 161, 303, 142, 23993, 76, 142, 66]]",14.51290273469117
sine,1,0.0,11,"[[212946, 85, 161, 76, 23993, 161, 303, 142, 23993, 76, 142, 66]]",14.541083128350765
sine,1,0.0,11,"[[212946, 85, 161, 76, 23993, 161, 303, 142, 23993, 76, 142, 66]]",14.56926352201036
sine,1,0.0,11,"[[212954, 85, 160, 75, 23993, 160, 301, 141, 23993, 75, 141, 66]]",14.597443915669954
sine,1,0.0,11,"[[212970, 83, 158, 75, 23993, 158, 297, 139, 23993, 75, 139, 64]]",14.625624309329549
sine,1,0.0,11,"[[212970, 83, 158, 75, 23993, 158, 297, 139, 23993, 75, 139, 64]]",14.653804702989143
sine,1,0.0,11,"[[212970, 83, 158, 75, 23993, 158, 297, 139, 23993, 75, 139, 64]]",14.681985096648738
sine,1,0.0,11,"[[212970, 83, 158, 75, 23993, 158, 297, 139, 23993, 75, 139, 64]]",14.710165490308333
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.738345883967927
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.766526277627522
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.794706671287114
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.822887064946709
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.851067458606304
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.879247852265898
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.907428245925493
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.935608639585087
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.963789033244682
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",14.991969426904276
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",15.020149820563871
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",15.048330214223466
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",15.07651060788306
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",15.104691001542655
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",15.13287139520225
sine,1,0.0,11,"[[212986, 83, 156, 73, 23993, 156, 293, 137, 23993, 73, 137, 64]]",15.161051788861844
